Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
cbd prescription australia,41,0,40,41,13.84,https://www.candormedical.com/,0,0,0,0.93,5900000,"18, 18, 18, 18, 100, 36, 36, 63, 36, 36, 63, 63",2026-04-15 08:15:23,"Video, Video Carousel, Related searches, AI overview",informational,Organic
aus medical weed,37,0,2400,58,60.24,https://www.candormedical.com/,0,0,0,0.48,206,"80, 80, 100, 80, 80, 66, 3, 36, 80, 66, 66, 66",2026-04-23 02:43:20,"Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
dr cannabis,46,0,70,42,0,https://www.candormedical.com/,0,0,0,0,113000000,"1, 1, 1, 1, 1, 1, 1, 11, 14, 14, 14, 14",2026-04-13 16:07:02,"Local pack, Video, Related searches",commercial,Organic
canary health,18,18,40,17,4.7,https://www.candormedical.com/,0,0,0,0.26,0,"18, 18, 18, 18, 18, 18, 100, 18, 18, 18, 100, 18",2026-03-13 06:48:12,"Knowledge panel, Video, Image, Related searches","navigational, transactional",Organic
what to do if miss pill,29,29,70,31,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0.01,0,"63, 63, 63, 81, 36, 63, 63, 81, 63, 63, 81, 63",2026-03-11 07:15:46,"Video, Image, Related searches, AI overview",informational,Organic
cannabis doctors australia,13,13,170,52,0,https://www.candormedical.com/,0,0,0,0,6400000,"13, 13, 16, 10, 13, 8, 16, 10, 10, 6, 6, 6",2026-03-25 13:03:42,"Local pack, Video, Image, Related searches",commercial,Organic
cnador,1,0,40,52,2.42,https://www.candormedical.com/faq,0,0,0,0.25,11700000,"2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 100, 0",2026-04-15 17:20:13,"Sitelinks, Video, People also ask, Related searches",navigational,People also ask
is it ok to skip your period on the pill,24,0,110,43,0,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0,123,"100, 52, 66, 52, 52, 23, 52, 66, 52, 52, 42, 42",2026-04-25 10:39:49,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
contraceptive pill missed,65,65,140,29,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0,1840000,"66, 66, 52, 66, 66, 66, 52, 52, 80, 66, 66, 66",2026-03-11 04:20:51,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
burleigh heads medical centre,64,64,1300,37,1.35,https://www.candormedical.com/,0,0,0,0.03,0,"81, 62, 81, 81, 81, 81, 81, 81, 100, 100, 100, 81",2026-03-10 09:24:01,"Knowledge panel, Sitelinks, Image, Related searches",navigational,Organic
missed pill,67,67,140,36,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0,0,"28, 43, 43, 43, 43, 43, 35, 28, 43, 35, 35, 28",2026-03-14 10:57:14,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
how do i skip a period,36,36,140,38,0.92,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.15,1450000000,"100, 66, 52, 66, 66, 66, 52, 66, 100, 80, 52, 80",2026-03-09 14:24:47,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
how do i skip a period,64,36,140,38,0.92,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.15,1450000000,"100, 66, 52, 66, 66, 66, 52, 66, 100, 80, 52, 80",2026-03-09 14:24:47,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
buy medical marijuanas online,25,0,70,48,41.92,https://www.candormedical.com/,0,0,0,0.23,194,"63, 63, 36, 63, 81, 81, 27, 45, 45, 63, 45, 45",2026-04-19 20:40:33,"Video, People also ask, Related searches",transactional,Organic
weed prescription perth,41,12,70,17,66.78,https://www.candormedical.com/,0,0,0,0.89,145000,"63, 27, 36, 45, 36, 36, 100, 100, 100, 63, 63, 45",2026-04-27 03:41:02,"Sitelinks, Video, Ads top, Related searches, Discussions and forums, Ads middle, AI overview",informational,Organic
miss pill birth control,83,83,140,33,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0,5820000,"66, 66, 52, 66, 66, 66, 52, 52, 80, 66, 66, 66",2026-03-12 20:39:46,"Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
cannabis on prescription,70,70,210,57,55.11,https://www.candormedical.com/,0,0,0,0.22,152,"0, 35, 43, 43, 66, 66, 66, 66, 53, 53, 53, 66",2026-03-20 03:05:22,"Video, Related searches, AI overview",informational,Organic
cannabis online australia,26,0,50,44,0,https://www.candormedical.com/,0,0,0,0,41900000,"28, 71, 71, 100, 100, 100, 100, 71, 57, 71, 71, 71",2026-04-13 09:29:03,"Video, Related searches, Discussions and forums",informational,Organic
canwell australia,42,42,260,32,4.94,https://www.candormedical.com/,0,0,0,0.64,87,"25, 16, 31, 20, 11, 8, 5, 8, 7, 11, 13, 5",2026-03-27 12:05:20,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
doctor ganja,70,79,260,32,0,https://www.candormedical.com/,0,0,0,0,3520000,"20, 24, 3, 3, 30, 67, 3, 5, 5, 6, 45, 45",2026-04-16 17:29:21,"Image pack, Sitelinks, Video, Related searches",navigational,Organic
trifeme pill,34,14,70,12,0,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.01,1240,"17, 64, 100, 64, 11, 11, 11, 11, 17, 64, 64, 82",2026-04-28 16:28:47,"Video, Image, People also ask, Related searches, AI overview",informational,Organic
cost contraceptive pill,46,46,90,22,0.71,https://www.candormedical.com/treatments/contraceptive-pill,0,0,0,0.05,186,"11, 41, 41, 41, 52, 64, 41, 64, 82, 64, 64, 100",2026-03-25 06:47:00,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
what is alternaleaf,74,0,260,24,73.83,https://www.candormedical.com/,0,0,0,0.47,68100,"66, 44, 36, 29, 23, 19, 54, 54, 23, 15, 15, 15",2026-04-10 03:01:43,"Sitelinks, Video, Related searches, AI overview",informational,Organic
medical marijuanas gold coast,18,17,210,21,0,https://www.candormedical.com/,0,0,0,0,219,"72, 9, 4, 7, 14, 14, 21, 17, 17, 21, 21, 21",2026-04-01 14:59:07,"Local pack, Video, Related searches",commercial,Organic
where to get medical weed,16,16,90,50,27.41,https://www.candormedical.com/,0,0,0,0.28,229,"81, 63, 100, 63, 100, 81, 100, 63, 63, 63, 63, 45",2026-03-11 21:44:22,"Video, Related searches, Discussions and forums, AI overview",informational,Organic
buy cbd,73,0,110,44,0,https://www.candormedical.com/,0,0,0,0,234000000,"10, 10, 2, 10, 10, 10, 6, 6, 5, 5, 5, 5",2026-04-30 08:07:34,"Local pack, Sitelinks, Video, Image, People also ask, AI overview",commercial,Organic
best medical marijuanas doctor near me,19,0,40,45,90.18,https://www.candormedical.com/,0,0,0,0.71,60600000,"28, 28, 28, 28, 28, 28, 57, 71, 71, 100, 100, 100",2026-04-15 22:56:09,"Local pack, Video, Related searches, Discussions and forums, Ads middle",transactional,Organic
telehealth alternative medicine,1,0,70,48,0,https://www.candormedical.com/,0,0,0,0,41900000,"55, 100",2026-04-14 21:34:56,"Video, People also ask, Related searches, AI overview",informational,AI overview
telehealth alternative medicine,10,0,70,48,0,https://www.candormedical.com/,0,0,0,0,41900000,"55, 100",2026-04-14 21:34:56,"Video, People also ask, Related searches, AI overview",informational,People also ask
telehealth alternative medicine,38,0,70,48,0,https://www.candormedical.com/treatments/alternative-therapy,0,0,0,0,41900000,"55, 100",2026-04-14 21:34:56,"Video, People also ask, Related searches, AI overview",informational,Organic
con med,65,0,50,33,0,https://www.candormedical.com/,0,0,0,0,1830000000,"5, 11, 64, 29, 29, 11, 29, 11, 29, 100, 5, 17",2026-04-13 12:22:28,"Sitelinks, Video, People also ask, Related searches","informational, transactional",Organic
prescription skincare australia,45,45,90,24,1.32,https://www.candormedical.com/,0,0,0,0.79,7440000,"9, 19, 23, 23, 33, 19, 100, 80, 66, 33, 33, 23",2026-03-06 20:06:43,"Sitelinks, Popular products, Related searches, Discussions and forums, AI overview",informational,Organic
alternative medicine,46,0,720,74,66.82,https://www.candormedical.com/,0,0,0,0.41,1230000000,"37, 31, 31, 46, 31, 31, 37, 52, 52, 46, 37, 25",2026-04-08 13:50:38,"Video, Image, Related searches, AI overview",informational,Organic
checkups medical,82,82,110,9,1.97,https://www.candormedical.com/,0,0,0,0.47,40900000,"34, 42, 34, 42, 42, 53, 26, 42, 53, 42, 42, 53",2026-03-09 23:52:20,"Knowledge panel, Video, Related searches",informational,Organic
candor medical australia,1,0,110,28,2.97,https://www.candormedical.com/,0,0,0,0.68,552000,"34, 34, 53, 100, 43, 34, 34, 28, 15, 15, 15, 15",2026-04-27 12:02:26,"Sitelinks, Video, People also ask, Related searches",navigational,People also ask
australian cbd oil,56,54,320,46,0,https://www.candormedical.com/,0,0,0,0,9900000,"44, 44, 23, 44, 35, 44, 66, 35, 66, 66, 81, 66",2026-04-07 21:00:45,"Local pack, Image pack, Sitelinks, Video, Related searches, Discussions and forums",navigational,Organic
cost of birth control,72,0,70,19,1.09,https://www.candormedical.com/treatments/contraceptive-pill,0,0,0,0.05,107,"45, 45, 81, 63, 63, 63, 100, 81, 81, 81, 81, 63",2026-04-29 16:27:49,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
if i miss a pill what do i do,58,58,70,33,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0.01,131,"63, 63, 63, 81, 36, 63, 63, 81, 63, 63, 81, 63",2026-03-06 20:15:59,"Video, Image, Related searches, AI overview",informational,Organic
how much is medical marijuanas,94,0,110,13,28.33,https://www.candormedical.com/,0,0,0,0.19,167,"52, 82, 52, 82, 64, 64, 29, 52, 52, 82, 52, 52",2026-04-29 14:30:33,"Video, People also ask, Related searches, AI overview",informational,Organic
vapes darwin,59,59,140,15,0,https://www.candormedical.com/,0,0,0,0,423000,"81, 34, 34, 100, 0, 43, 34, 28, 65, 34, 28, 43",2026-03-30 20:13:40,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
phone consultation doctor,54,0,480,47,5.04,https://www.candormedical.com/,0,0,0,0.87,148,"36, 30, 24, 36, 24, 20, 55, 55, 55, 36, 36, 45",2026-04-01 21:13:31,"Video, Image, Related searches, AI overview",informational,Organic
herpes treatment online,60,0,70,8,0,https://www.candormedical.com/treatments/herpes,0,0,0,0,32500000,"3, 0, 0, 3, 42, 3, 53, 42, 42, 34, 26, 34",2026-04-13 22:53:05,"Sitelinks, Image, Related searches, AI overview",informational,Organic
candor medical login,2,2,70,20,0.62,https://www.candormedical.com/,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",People also ask
candor medical login,2,2,70,20,0.62,https://www.candormedical.com/faq,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",People also ask
candor medical login,2,0,70,20,0.62,https://www.candormedical.com/contact,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",People also ask
candor medical login,2,0,70,20,0.62,https://www.candormedical.com/how-candor-works,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",People also ask
candor medical login,3,5,70,20,0.62,https://www.candormedical.com/contact,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,4,9,70,20,0.62,https://www.candormedical.com/treatments/alternative-therapy,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,5,3,70,20,0.62,https://www.candormedical.com/pricing-guide,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,6,4,70,20,0.62,https://www.candormedical.com/faq,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,12,74,70,20,0.62,https://www.candormedical.com/disclaimer,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,14,14,70,20,0.62,https://www.candormedical.com/terms-and-conditions,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,22,14,70,20,0.62,https://www.candormedical.com/terms-and-conditions,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,29,20,70,20,0.62,https://www.candormedical.com/treatments/allergies,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,43,13,70,20,0.62,https://www.candormedical.com/how-candor-works,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,52,20,70,20,0.62,https://www.candormedical.com/treatments/allergies,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,56,18,70,20,0.62,https://www.candormedical.com/treatments/erectile-dysfunction,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,58,35,70,20,0.62,https://www.candormedical.com/treatments/hair-loss,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,66,56,70,20,0.62,https://www.candormedical.com/treatments/anti-ageing,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,68,30,70,20,0.62,https://www.candormedical.com/about,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,73,0,70,20,0.62,https://www.candormedical.com/treatments/acne,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,82,63,70,20,0.62,https://www.candormedical.com/treatments/cold-sores,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
candor medical login,89,0,70,20,0.62,https://www.candormedical.com/education/terpenes,0,0,0,0.09,3640000,"41, 52, 41, 41, 41, 41, 64, 17, 11, 100, 52, 41",2026-04-26 16:53:28,"Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
secret harbour doctors,37,0,590,30,0.67,https://www.candormedical.com/,0,0,0,0.15,101,"29, 54, 67, 44, 44, 67, 81, 67, 100, 81, 81, 67",2026-04-08 07:37:14,"Knowledge panel, Sitelinks, Image, Related searches",navigational,Organic
alternative health practitioner,65,65,140,61,2.41,https://www.candormedical.com/,0,0,0,0.17,177000000,"53, 28, 28, 35, 35, 35, 28, 28, 43, 28, 28, 23",2026-03-30 13:28:09,"Local pack, Video, People also ask, Related searches, See results about, AI overview",informational,Organic
ed treatment online,95,0,50,6,0,https://www.candormedical.com/treatments/erectile-dysfunction,0,0,0,0,1030000000,"27, 27, 18, 36, 27, 27, 100, 100, 81, 63, 81, 81",2026-04-14 00:39:13,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
adhd gp adelaide,71,71,70,8,0.72,https://www.candormedical.com/,0,0,0,0.36,252000,"36, 36, 45, 27, 45, 63, 45, 45, 45, 81, 100, 81",2026-03-31 12:23:23,"Video, Image, Related searches, AI overview",informational,Organic
cda medical,44,44,40,34,5.23,https://www.candormedical.com/,0,0,0,0.07,0,"50, 35, 35, 35, 35, 35, 35, 35, 14, 14, 14, 21",2026-03-08 00:28:34,"Knowledge panel, Sitelinks, Video, Related searches, AI overview",navigational,Organic
skipping periods on the pill,78,0,40,29,1.06,https://www.candormedical.com/education/how-to-skip-your-period,0,0,0,0.06,161000000,"33, 33, 9, 9, 14, 9, 14, 14, 14, 14, 14, 19",2026-04-15 19:08:27,"Sitelinks, Video, Image, Related searches, Discussions and forums, AI overview",informational,Organic
sydney sex clinic,85,93,140,23,0,https://www.candormedical.com/,0,0,0,0,18200000,"7, 53, 53, 53, 100, 80, 42, 65, 100, 53, 53, 65",2026-04-07 20:04:11,"Local pack, Video",informational,Organic
buy medical cannabinoids online,18,26,40,41,41.92,https://www.candormedical.com/,0,0,0,0.23,18600000,"63, 63, 36, 63, 81, 81, 18, 18, 18, 18, 18, 18",2026-04-19 20:33:14,"Video, Related searches",transactional,Organic
brisbane weed,77,36,50,30,0,https://www.candormedical.com/,0,0,0,0,5560000,"35, 35, 50, 21, 21, 28, 50, 35, 35, 64, 35, 35",2026-04-02 10:03:01,"Sitelinks, Video, Image, Related searches",navigational,Organic
cannibis clinic,40,40,70,39,5.21,https://www.candormedical.com/,0,0,0,0.07,0,"14, 10, 10, 4, 100, 2, 4, 2, 8, 8, 10, 8",2026-03-08 09:17:32,"Local pack, Video, Image, Related searches",commercial,Organic
cannibis clinic,56,40,70,39,5.21,https://www.candormedical.com/,0,0,0,0.07,0,"14, 10, 10, 4, 100, 2, 4, 2, 8, 8, 10, 8",2026-03-08 09:17:32,"Local pack, Video, Image, Related searches",commercial,Organic
medical cannabis canberra,53,53,90,23,0,https://www.candormedical.com/,0,0,0,0,0,"9, 14, 9, 14, 14, 9, 66, 80, 66, 80, 80, 80",2026-03-16 19:05:01,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
can i help dispensary,23,23,320,47,6.41,https://www.candormedical.com/,0,0,0,0.5,0,"35, 29, 54, 54, 66, 54, 81, 66, 81, 100, 81, 100",2026-03-10 08:58:37,Knowledge panel,informational,Organic
can i help dispensary,32,23,320,47,6.41,https://www.candormedical.com/,0,0,0,0.5,0,"35, 29, 54, 54, 66, 54, 81, 66, 81, 100, 81, 100",2026-03-10 08:58:37,Knowledge panel,informational,Organic
medical centre darwin cbd,96,0,390,28,2.04,https://www.candormedical.com/,0,0,0,0.22,121,"100, 66, 54, 81, 66, 81, 23, 44, 81, 66, 66, 44",2026-04-01 13:54:54,"Local pack, Related searches",commercial,Organic
medical cannabis doctors perth,34,0,50,12,0,https://www.candormedical.com/,0,0,0,0.33,388000,"44, 33, 33, 22, 33, 22, 77, 55, 77, 77, 77, 100",2026-04-29 14:51:42,"Knowledge panel, Sitelinks, Video, People also ask, Related searches, Discussions and forums",informational,Organic
best online medical cannabis australia,13,13,210,47,0,https://www.candormedical.com/,0,0,0,0,14200000,"7, 7, 10, 28, 53, 35, 53, 66, 66, 82, 100, 100",2026-03-25 01:51:34,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
medicinal canibis,78,0,170,61,0,https://www.candormedical.com/,0,0,0,0,119000000,"100, 1, 0, 1, 2, 72, 1, 0, 32, 2, 2, 1",2026-04-26 11:36:22,"Local pack, Top stories, Video, People also ask, Related searches, AI overview","commercial, informational",Organic
can well,65,0,50,30,2.22,https://www.candormedical.com/,0,0,0,0.43,6720000000,"9, 9, 33, 9, 9, 4, 100, 23, 23, 23, 19, 4",2026-04-15 01:23:57,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
can well,68,0,50,30,2.22,https://www.candormedical.com/,0,0,0,0.43,6720000000,"9, 9, 33, 9, 9, 4, 100, 23, 23, 23, 19, 4",2026-04-15 01:23:57,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
candor login,13,13,590,16,0.16,https://www.candormedical.com/treatments/alternative-therapy,0,0,0,0.02,5090000,"54, 44, 67, 81, 81, 67, 67, 67, 54, 54, 44, 54",2026-03-29 16:58:59,"Sitelinks, Related searches","navigational, transactional",Organic
candor login,22,22,590,16,0.16,https://www.candormedical.com/faq,0,0,0,0.02,5090000,"54, 44, 67, 81, 81, 67, 67, 67, 54, 54, 44, 54",2026-03-29 16:58:59,"Sitelinks, Related searches","navigational, transactional",Organic
candor login,24,24,590,16,0.16,https://www.candormedical.com/education/multi-factor-authentication-guide,0,0,0,0.02,5090000,"54, 44, 67, 81, 81, 67, 67, 67, 54, 54, 44, 54",2026-03-29 16:58:59,"Sitelinks, Related searches","navigational, transactional",Organic
candor login,91,91,590,16,0.16,https://www.candormedical.com/terms-and-conditions,0,0,0,0.02,5090000,"54, 44, 67, 81, 81, 67, 67, 67, 54, 54, 44, 54",2026-03-29 16:58:59,"Sitelinks, Related searches","navigational, transactional",Organic
medical marijuanas sydney,11,11,90,25,56.89,https://www.candormedical.com/,0,0,0,0.22,0,"23, 17, 28, 35, 28, 23, 17, 23, 28, 17, 28, 23",2026-03-14 12:58:33,"Local pack, Video, Related searches, AI overview",commercial,Organic
online scripts perth,56,56,110,39,3.18,https://www.candormedical.com/,0,0,0,0.89,0,"28, 10, 7, 12, 12, 23, 43, 28, 100, 35, 10, 12",2026-03-06 18:56:04,"Video, Related searches","commercial, informational",Organic
online scripts perth,65,56,110,39,3.18,https://www.candormedical.com/,0,0,0,0.89,0,"28, 10, 7, 12, 12, 23, 43, 28, 100, 35, 10, 12",2026-03-06 18:56:04,"Video, Related searches","commercial, informational",Organic
what happens if u miss a pill,67,67,70,42,0,https://www.candormedical.com/education/what-do-i-do-if-i-miss-a-pill,0,0,0,0.33,136,"63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 18",2026-03-06 22:47:47,"Video, Image, Related searches, AI overview",informational,Organic
medical cannabis port macquarie,20,0,70,0,0,https://www.candormedical.com/,0,0,0,0,77,"0, 0, 0, 3, 0, 0, 28, 28, 15, 100, 53, 34",2026-04-12 05:14:10,"Related searches, AI overview",informational,Organic
medical marijuana canberra,77,77,90,21,0,https://www.candormedical.com/,0,0,0,0,0,"11, 7, 3, 11, 3, 0, 53, 65, 53, 65, 65, 100",2026-03-16 19:04:15,"Video, Related searches, Discussions and forums, AI overview",informational,Organic
medical cannabis clinic australia,13,13,110,42,0,https://www.candormedical.com/,0,0,0,0,4770000,"33, 23, 33, 42, 33, 33, 52, 66, 66, 80, 100, 80",2026-03-26 04:54:16,"Local pack, Video, Related searches, Discussions and forums",commercial,Organic
how much do birth control pills cost,89,89,140,15,1.04,https://www.candormedical.com/treatments/contraceptive-pill,0,0,0,0.04,0,"33, 42, 66, 42, 80, 80, 42, 80, 100, 80, 52, 33",2026-03-08 10:37:55,"Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
medical cannabis prescription australia,47,0,70,55,0,https://www.candormedical.com/,0,0,0,0.33,6510000,"33, 33, 33, 33, 42, 33, 33, 33, 23, 33, 42, 23",2026-04-23 05:25:16,"Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
dr pot,89,63,50,23,7.08,https://www.candormedical.com/,0,0,0,0.14,784000000,"9, 9, 9, 9, 9, 9, 100, 9, 9, 100, 19, 33",2026-04-21 06:37:27,"Video, Related searches",informational,Organic
can i help clinic,25,25,70,39,5.81,https://www.candormedical.com/,0,0,0,0.75,1620000000,"1, 1, 4, 3, 2, 3, 3, 6, 6, 6, 6, 5",2026-03-30 12:51:00,"Ads bottom, AI overview",informational,Organic
online thc,31,0,480,48,0,https://www.candormedical.com/,0,0,0,0,105,"62, 81, 24, 6, 6, 16, 24, 100, 6, 5, 10, 30",2026-04-22 04:01:10,"Video, People also ask",commercial,Organic
medical cannabis perth,37,11,260,27,0,https://www.candormedical.com/,0,0,0,0,1030000,"35, 28, 35, 28, 35, 28, 82, 82, 100, 100, 82, 82",2026-04-22 09:55:52,"Knowledge panel, Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
cbd clinic,39,39,110,38,15.42,https://www.candormedical.com/,0,0,0,0.26,212000000,"42, 23, 52, 42, 42, 42, 52, 66, 52, 42, 80, 52",2026-03-31 05:06:46,"Local pack, Video, Related searches",commercial,Organic
medicinal cannabis clinic australia,56,0,50,50,0,https://www.candormedical.com/,0,0,0,0,699000,"3, 18, 3, 0, 0, 11, 8, 11, 18, 11, 15, 11",2026-04-14 08:03:47,"Local pack, Video, Related searches, Discussions and forums",commercial,Organic
how to get cbd oil prescription australia,62,62,70,52,0,https://www.candormedical.com/,0,0,0,0,139,"0, 0, 0, 0, 0, 16, 13, 20, 0, 0, 0, 0",2026-03-24 22:44:15,"Video, Video Carousel, Discussions and forums, AI overview",informational,Organic
dispensed australia reviews,18,0,70,12,6.64,https://www.candormedical.com/,0,0,0,0.43,3800000,"52, 41, 41, 41, 52, 41, 52, 41, 23, 23, 29, 17",2026-03-31 19:40:30,"Sitelinks, Video, Related searches, AI overview","commercial, informational",Organic
price of the pill,75,0,210,24,1.01,https://www.candormedical.com/treatments/contraceptive-pill,0,0,0,0.06,154000000,"43, 29, 35, 54, 66, 100, 35, 54, 43, 43, 29, 29",2026-04-04 11:07:28,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
cbd gummies gold coast,36,0,50,22,0,https://www.candormedical.com/,0,0,0,0,59,"71, 71, 71, 71, 100, 57, 71, 100, 71, 57, 42, 42",2026-04-02 02:24:57,"Knowledge panel, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
medical reasons for medical cannabis,84,0,40,43,6.44,https://www.candormedical.com/,0,0,0,0.4,139,"100, 100, 100, 18, 18, 18, 18, 18, 18, 18, 18, 18",2026-04-07 18:29:30,"Video, People also ask, Related searches, AI overview",informational,Organic
aussie candle supplies perth,91,91,480,54,0.35,https://www.candormedical.com/,0,0,0,0.61,22000,"30, 24, 100, 20, 55, 30, 36, 24, 16, 24, 24, 30",2026-03-30 14:28:55,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
alternaleaf au,24,0,50,26,103.53,https://www.candormedical.com/,0,0,0,0.74,104,"0, 0, 17, 64, 100, 41, 11, 11, 64, 17, 23, 29",2026-04-12 12:01:48,"Knowledge panel, Sitelinks, Related searches, Ads middle",navigational,Organic
